ID,TARGET_HOST_ID,SOURCE_HOST_ID,est_duration
a3b6dfea-c736-11ea-8c4c-acde48001122,node-48_4,node-42_4,1
a3b6e26a-c736-11ea-8c4c-acde48001122,node-76_5,node-45_4,1
a3b6e29c-c736-11ea-8c4c-acde48001122,node-62_3,node-45_4,1
a3b6ec24-c736-11ea-8c4c-acde48001122,node-186_2,node-53_4,1
a3b6ec60-c736-11ea-8c4c-acde48001122,node-59_5,node-53_4,1
a3b6f052-c736-11ea-8c4c-acde48001122,node-186_6,node-33_4,1
a3b6f3fe-c736-11ea-8c4c-acde48001122,node-65_4,node-54_4,1
a3b6f8cc-c736-11ea-8c4c-acde48001122,node-100_2,node-44_4,1
a3b6fbd8-c736-11ea-8c4c-acde48001122,node-97_5,node-54_4,1
a3b70240-c736-11ea-8c4c-acde48001122,node-90_4,node-56_4,1
a3b706fa-c736-11ea-8c4c-acde48001122,node-189_6,node-55_4,1
a3b70c54-c736-11ea-8c4c-acde48001122,node-62_4,node-53_4,1
a3b70c7c-c736-11ea-8c4c-acde48001122,node-184_5,node-53_4,1
a3b70d30-c736-11ea-8c4c-acde48001122,node-47_1,node-54_4,1
a3b7100a-c736-11ea-8c4c-acde48001122,node-88_5,node-45_4,1
a3b717f8-c736-11ea-8c4c-acde48001122,node-74_1,node-54_4,1
a3b71b36-c736-11ea-8c4c-acde48001122,node-189_4,node-55_4,1
a3b71b54-c736-11ea-8c4c-acde48001122,node-97_1,node-55_4,1
a3b71b86-c736-11ea-8c4c-acde48001122,node-69_2,node-55_4,1
a3b71c08-c736-11ea-8c4c-acde48001122,node-70_1,node-44_4,1
a3b71d98-c736-11ea-8c4c-acde48001122,node-68_5,node-58_4,1
a3b741d8-c736-11ea-8c4c-acde48001122,node-88_6,node-44_4,1
a3b741ec-c736-11ea-8c4c-acde48001122,node-75_1,node-44_4,1
a3b74caa-c736-11ea-8c4c-acde48001122,node-90_4,node-55_4,1
a3b74e62-c736-11ea-8c4c-acde48001122,node-100_5,node-54_4,1
a3b75042-c736-11ea-8c4c-acde48001122,node-73_3,node-58_4,1
a3b75ccc-c736-11ea-8c4c-acde48001122,node-70_5,node-55_4,1
a3b75cfe-c736-11ea-8c4c-acde48001122,node-88_1,node-55_4,1
a3b75d1c-c736-11ea-8c4c-acde48001122,node-96_1,node-55_4,1
a3b75f10-c736-11ea-8c4c-acde48001122,node-88_4,node-55_4,1
a3b762d0-c736-11ea-8c4c-acde48001122,node-186_2,node-56_4,1
a3b7630c-c736-11ea-8c4c-acde48001122,node-187_4,node-56_4,1
a3b764e2-c736-11ea-8c4c-acde48001122,node-72_4,node-53_4,1
a3b76672-c736-11ea-8c4c-acde48001122,node-99_5,node-54_4,1
a3b76a8c-c736-11ea-8c4c-acde48001122,node-99_2,node-54_4,1
a3b7714e-c736-11ea-8c4c-acde48001122,node-185_6,node-55_4,1
a3b773ce-c736-11ea-8c4c-acde48001122,node-91_4,node-44_4,1
a3b773ec-c736-11ea-8c4c-acde48001122,node-100_3,node-44_4,1
a3b7740a-c736-11ea-8c4c-acde48001122,node-88_1,node-44_4,1
a3b77432-c736-11ea-8c4c-acde48001122,node-50_2,node-44_4,1
a3b77572-c736-11ea-8c4c-acde48001122,node-77_6,node-58_4,1
a3b78602-c736-11ea-8c4c-acde48001122,node-49_6,node-44_4,1
a3b789d6-c736-11ea-8c4c-acde48001122,node-48_1,node-54_4,1
a3b789f4-c736-11ea-8c4c-acde48001122,node-184_5,node-54_4,1
a3b78a08-c736-11ea-8c4c-acde48001122,node-93_3,node-54_4,1
a3b78f62-c736-11ea-8c4c-acde48001122,node-69_1,node-58_4,1
a3b7b4d8-c736-11ea-8c4c-acde48001122,node-69_2,node-43_4,1
a3b7c4e6-c736-11ea-8c4c-acde48001122,node-90_4,node-53_4,1
a3b7c54a-c736-11ea-8c4c-acde48001122,node-186_4,node-53_4,1
a3b7d26a-c736-11ea-8c4c-acde48001122,node-97_2,node-45_4,1
a3b7d292-c736-11ea-8c4c-acde48001122,node-62_2,node-45_4,1
a3b7d472-c736-11ea-8c4c-acde48001122,node-62_1,node-56_4,1
a3b7f45c-c736-11ea-8c4c-acde48001122,node-65_1,node-43_4,1
a3b825b2-c736-11ea-8c4c-acde48001122,node-74_4,node-42_4,1
a3b825d0-c736-11ea-8c4c-acde48001122,node-186_6,node-42_4,1
a3b82616-c736-11ea-8c4c-acde48001122,node-91_5,node-42_4,1
a3b867ca-c736-11ea-8c4c-acde48001122,node-188_6,node-44_4,1
a3b867e8-c736-11ea-8c4c-acde48001122,node-70_1,node-44_4,1
a3b86806-c736-11ea-8c4c-acde48001122,node-95_4,node-44_4,1
a3b881ba-c736-11ea-8c4c-acde48001122,node-187_5,node-45_4,1
a3b881d8-c736-11ea-8c4c-acde48001122,node-185_3,node-45_4,1
a3b88a2a-c736-11ea-8c4c-acde48001122,node-74_6,node-45_4,1
a3b88c0a-c736-11ea-8c4c-acde48001122,node-189_2,node-44_4,1
a3b88d0e-c736-11ea-8c4c-acde48001122,node-74_5,node-44_4,1
a3b88e62-c736-11ea-8c4c-acde48001122,node-94_4,node-45_4,1
a3b895d8-c736-11ea-8c4c-acde48001122,node-60_2,node-45_4,1
a3b895ec-c736-11ea-8c4c-acde48001122,node-70_4,node-45_4,1
a3b8963c-c736-11ea-8c4c-acde48001122,node-48_1,node-45_4,1
a3b8a262-c736-11ea-8c4c-acde48001122,node-92_1,node-44_4,1
a3b8a438-c736-11ea-8c4c-acde48001122,node-72_1,node-44_4,1
a3b8b450-c736-11ea-8c4c-acde48001122,node-80_1,node-45_4,1
a3b8cc06-c736-11ea-8c4c-acde48001122,node-80_1,node-42_4,1
a3b8cc24-c736-11ea-8c4c-acde48001122,node-87_5,node-42_4,1
a3b8d282-c736-11ea-8c4c-acde48001122,node-71_1,node-43_4,1
a3b8d2a0-c736-11ea-8c4c-acde48001122,node-93_5,node-43_4,1
a3b8e7d6-c736-11ea-8c4c-acde48001122,node-90_1,node-33_4,1
a3b8fd98-c736-11ea-8c4c-acde48001122,node-61_1,node-43_4,1
a3b8fdb6-c736-11ea-8c4c-acde48001122,node-75_1,node-43_4,1
a3b92f52-c736-11ea-8c4c-acde48001122,node-48,node-44_4,1
a3b92f70-c736-11ea-8c4c-acde48001122,node-79_1,node-44_4,1
a3b931fa-c736-11ea-8c4c-acde48001122,node-98_3,node-44_4,1
a3b93236-c736-11ea-8c4c-acde48001122,node-186_5,node-44_4,1
a3b9324a-c736-11ea-8c4c-acde48001122,node-50_3,node-44_4,1
a3b9365a-c736-11ea-8c4c-acde48001122,node-62_5,node-42_4,1
a3b9368c-c736-11ea-8c4c-acde48001122,node-72_3,node-42_4,1
a3b936aa-c736-11ea-8c4c-acde48001122,node-80_5,node-42_4,1
a3b93f74-c736-11ea-8c4c-acde48001122,node-185_3,node-45_4,1
a3b93fb0-c736-11ea-8c4c-acde48001122,node-76_4,node-45_4,1
a3b94672-c736-11ea-8c4c-acde48001122,node-90_3,node-44_4,1
a3b94690-c736-11ea-8c4c-acde48001122,node-185_6,node-44_4,1
a3b94ef6-c736-11ea-8c4c-acde48001122,node-100_5,node-42_4,1
a3b94f32-c736-11ea-8c4c-acde48001122,node-77_3,node-42_4,1
a3b94ffa-c736-11ea-8c4c-acde48001122,node-186_6,node-42_4,1
a3b95036-c736-11ea-8c4c-acde48001122,node-72_4,node-42_4,1
a3b95e64-c736-11ea-8c4c-acde48001122,node-70_5,node-42_4,1
a3b95eaa-c736-11ea-8c4c-acde48001122,node-50_3,node-42_4,1
a3b966ac-c736-11ea-8c4c-acde48001122,node-93_5,node-44_4,1
a3b966ca-c736-11ea-8c4c-acde48001122,node-60_5,node-44_4,1
a3b96e4a-c736-11ea-8c4c-acde48001122,node-47_4,node-45_4,1
a3b96e7c-c736-11ea-8c4c-acde48001122,node-61_3,node-45_4,1
a3b97e94-c736-11ea-8c4c-acde48001122,node-98_6,node-42_4,1
a3b97eb2-c736-11ea-8c4c-acde48001122,node-188_4,node-42_4,1
a3b981fa-c736-11ea-8c4c-acde48001122,node-62_1,node-42_4,1
a3b9820e-c736-11ea-8c4c-acde48001122,node-95_1,node-42_4,1
a3b99456-c736-11ea-8c4c-acde48001122,node-186_2,node-44_4,1
a3b99474-c736-11ea-8c4c-acde48001122,node-70_5,node-44_4,1
a3b99e2e-c736-11ea-8c4c-acde48001122,node-90_5,node-44_4,1
a3b99f3c-c736-11ea-8c4c-acde48001122,node-97_1,node-42_4,1
a3b9a4e6-c736-11ea-8c4c-acde48001122,node-88_5,node-45_4,1
a3b9b42c-c736-11ea-8c4c-acde48001122,node-48_6,node-45_4,1
a3b9b47c-c736-11ea-8c4c-acde48001122,node-79_1,node-45_4,1
a3b9b4e0-c736-11ea-8c4c-acde48001122,node-70_4,node-44_4,1
a3b9b4fe-c736-11ea-8c4c-acde48001122,node-189_3,node-44_4,1
a3b9b9cc-c736-11ea-8c4c-acde48001122,node-189_3,node-42_4,1
a3b9d038-c736-11ea-8c4c-acde48001122,node-99_4,node-33_4,1
a3b9dbdc-c736-11ea-8c4c-acde48001122,node-62_3,node-33_4,1
a3c16f14-c736-11ea-8c4c-acde48001122,node-49_6,node-44_4,1
a3c17b1c-c736-11ea-8c4c-acde48001122,node-65_2,node-42_4,1
a3c17e64-c736-11ea-8c4c-acde48001122,node-94_4,node-42_4,1
a3c1813e-c736-11ea-8c4c-acde48001122,node-74_4,node-45_4,1
a3c18184-c736-11ea-8c4c-acde48001122,node-80_3,node-45_4,1
a3c1a2b8-c736-11ea-8c4c-acde48001122,node-72_4,node-44_4,1
a3c1a2d6-c736-11ea-8c4c-acde48001122,node-99_2,node-44_4,1
a3c1b168-c736-11ea-8c4c-acde48001122,node-71_1,node-172_4,1
a3c1b7d0-c736-11ea-8c4c-acde48001122,node-188_5,node-172_4,1
a3c1be92-c736-11ea-8c4c-acde48001122,node-61_1,node-42_4,1
a3c1beb0-c736-11ea-8c4c-acde48001122,node-76_3,node-42_4,1
a3c1c180-c736-11ea-8c4c-acde48001122,node-91_3,node-172_4,1
a3c1c694-c736-11ea-8c4c-acde48001122,node-74_4,node-44_4,1
a3c1c6bc-c736-11ea-8c4c-acde48001122,node-50_4,node-44_4,1
a3c1cdba-c736-11ea-8c4c-acde48001122,node-74_3,node-172_4,1
a3c1cea0-c736-11ea-8c4c-acde48001122,node-98_6,node-42_4,1
a3c1cee6-c736-11ea-8c4c-acde48001122,node-186_1,node-42_4,1
a3c1cf0e-c736-11ea-8c4c-acde48001122,node-69_4,node-42_4,1
a3c1d288-c736-11ea-8c4c-acde48001122,node-77_6,node-172_4,1
a3c1d3fa-c736-11ea-8c4c-acde48001122,node-72_2,node-172_4,1
a3c1d6fc-c736-11ea-8c4c-acde48001122,node-79_3,node-172_4,1
a3c1d756-c736-11ea-8c4c-acde48001122,node-92_6,node-172_4,1
a3c1d792-c736-11ea-8c4c-acde48001122,node-187_1,node-172_4,1
a3c1d85a-c736-11ea-8c4c-acde48001122,node-189_4,node-172_4,1
a3c1d9a4-c736-11ea-8c4c-acde48001122,node-188_4,node-45_4,1
a3c1f560-c736-11ea-8c4c-acde48001122,node-75_1,node-172_4,1
a3c201cc-c736-11ea-8c4c-acde48001122,node-59_6,node-172_4,1
a3c20a8c-c736-11ea-8c4c-acde48001122,node-189_3,node-172_4,1
a3c20ab4-c736-11ea-8c4c-acde48001122,node-185_1,node-172_4,1
a3c216a8-c736-11ea-8c4c-acde48001122,node-80_1,node-45_4,1
a3c216c6-c736-11ea-8c4c-acde48001122,node-97_5,node-45_4,1
a3c21dba-c736-11ea-8c4c-acde48001122,node-186_2,node-45_4,1
a3c21ff4-c736-11ea-8c4c-acde48001122,node-88_2,node-42_4,1
a3c220da-c736-11ea-8c4c-acde48001122,node-98_2,node-44_4,1
a3c220f8-c736-11ea-8c4c-acde48001122,node-62_1,node-44_4,1
a3c22152-c736-11ea-8c4c-acde48001122,node-185_3,node-44_4,1
a3c22206-c736-11ea-8c4c-acde48001122,node-47_3,node-42_4,1
a3c22fda-c736-11ea-8c4c-acde48001122,node-73_3,node-44_4,1
a3c251ea-c736-11ea-8c4c-acde48001122,node-189_4,node-44_4,1
a3c2580c-c736-11ea-8c4c-acde48001122,node-99_2,node-33_4,1
a3c25866-c736-11ea-8c4c-acde48001122,node-77_1,node-33_4,1
a3c25b68-c736-11ea-8c4c-acde48001122,node-99_5,node-42_4,1
a3c25b90-c736-11ea-8c4c-acde48001122,node-61_2,node-42_4,1
a3c25bcc-c736-11ea-8c4c-acde48001122,node-74_1,node-42_4,1
a3c28ffc-c736-11ea-8c4c-acde48001122,node-74_2,node-53_4,1
a3c2948e-c736-11ea-8c4c-acde48001122,node-97_2,node-172_4,1
a3c29a1a-c736-11ea-8c4c-acde48001122,node-98_2,node-42_5,1
a3c29d6c-c736-11ea-8c4c-acde48001122,node-189_4,node-55_5,1
a3c29d8a-c736-11ea-8c4c-acde48001122,node-90_5,node-55_5,1
a3c29e34-c736-11ea-8c4c-acde48001122,node-186_3,node-53_5,1
a3c29e52-c736-11ea-8c4c-acde48001122,node-74_4,node-53_5,1
a3c2a1ea-c736-11ea-8c4c-acde48001122,node-74_1,node-21_5,1
a3c2a50a-c736-11ea-8c4c-acde48001122,node-186_5,node-56_5,1
a3c2a528-c736-11ea-8c4c-acde48001122,node-74_6,node-56_5,1
a3c2a6ae-c736-11ea-8c4c-acde48001122,node-186_1,node-42_5,1
a3c2a6d6-c736-11ea-8c4c-acde48001122,node-189_3,node-42_5,1
a3c2a712-c736-11ea-8c4c-acde48001122,node-65_6,node-42_5,1
a3c2a780-c736-11ea-8c4c-acde48001122,node-97_6,node-55_5,1
a3c2a79e-c736-11ea-8c4c-acde48001122,node-92_6,node-55_5,1
a3c2a7f8-c736-11ea-8c4c-acde48001122,node-189_2,node-55_5,1
a3c2aa1e-c736-11ea-8c4c-acde48001122,node-72_6,node-57_5,1
a3c2aa3c-c736-11ea-8c4c-acde48001122,node-185_3,node-57_5,1
a3c2ae9c-c736-11ea-8c4c-acde48001122,node-95_4,node-55_5,1
a3c2b1a8-c736-11ea-8c4c-acde48001122,node-48_2,node-42_5,1
a3c2c0e4-c736-11ea-8c4c-acde48001122,node-98_6,node-44_5,1
a3c2c120-c736-11ea-8c4c-acde48001122,node-49_6,node-44_5,1
a3c2c13e-c736-11ea-8c4c-acde48001122,node-65_2,node-44_5,1
a3c2c15c-c736-11ea-8c4c-acde48001122,node-76_1,node-44_5,1
a3c2c954-c736-11ea-8c4c-acde48001122,node-72_1,node-55_5,1
a3c2c97c-c736-11ea-8c4c-acde48001122,node-74_6,node-55_5,1
a3c2d0d4-c736-11ea-8c4c-acde48001122,node-188_5,node-45_5,1
a3c2d106-c736-11ea-8c4c-acde48001122,node-87_2,node-45_5,1
a3c2e240-c736-11ea-8c4c-acde48001122,node-185_5,node-42_5,1
a3c2e88a-c736-11ea-8c4c-acde48001122,node-187_1,node-42_5,1
a3c2e8b2-c736-11ea-8c4c-acde48001122,node-95_5,node-42_5,1
a3c2e8d0-c736-11ea-8c4c-acde48001122,node-77_4,node-42_5,1
a3c2f2f8-c736-11ea-8c4c-acde48001122,node-47_1,node-21_5,1
a3c2f5f0-c736-11ea-8c4c-acde48001122,node-70_3,node-55_5,1
a3c2f60e-c736-11ea-8c4c-acde48001122,node-189_6,node-55_5,1
a3c2f62c-c736-11ea-8c4c-acde48001122,node-187_4,node-55_5,1
a3c2f8fc-c736-11ea-8c4c-acde48001122,node-189_2,node-42_5,1
a3c2fa78-c736-11ea-8c4c-acde48001122,node-74_2,node-45_5,1
a3c30b3a-c736-11ea-8c4c-acde48001122,node-88_3,node-57_5,1
a3c30bf8-c736-11ea-8c4c-acde48001122,node-91_4,node-45_5,1
a3c30c16-c736-11ea-8c4c-acde48001122,node-189_1,node-45_5,1
a3c30c70-c736-11ea-8c4c-acde48001122,node-79_4,node-45_5,1
a3c30cac-c736-11ea-8c4c-acde48001122,node-49_5,node-55_5,1
a3c31076-c736-11ea-8c4c-acde48001122,node-50_3,node-44_5,1
a3c310d0-c736-11ea-8c4c-acde48001122,node-188_5,node-44_5,1
a3c310ee-c736-11ea-8c4c-acde48001122,node-69_2,node-44_5,1
a3c31224-c736-11ea-8c4c-acde48001122,node-96_5,node-21_5,1
a3c31260-c736-11ea-8c4c-acde48001122,node-73_2,node-21_5,1
a3c3304c-c736-11ea-8c4c-acde48001122,node-61_3,node-54_5,1
a3c330d8-c736-11ea-8c4c-acde48001122,node-92_3,node-45_5,1
a3c33876-c736-11ea-8c4c-acde48001122,node-69_6,node-57_5,1
a3c338e4-c736-11ea-8c4c-acde48001122,node-189_5,node-55_5,1
a3c34ed8-c736-11ea-8c4c-acde48001122,node-48_2,node-57_5,1
a3c34f8c-c736-11ea-8c4c-acde48001122,node-74_5,node-58_5,1
a3c34faa-c736-11ea-8c4c-acde48001122,node-185_4,node-58_5,1
a3c35aa4-c736-11ea-8c4c-acde48001122,node-90_2,node-56_5,1
a3c35ad6-c736-11ea-8c4c-acde48001122,node-79_1,node-44_5,1
a3c35ba8-c736-11ea-8c4c-acde48001122,node-74_6,node-53_5,1
a3c38cae-c736-11ea-8c4c-acde48001122,node-62_3,node-44_5,1
a3c38cea-c736-11ea-8c4c-acde48001122,node-87_6,node-44_5,1
a3c38d26-c736-11ea-8c4c-acde48001122,node-185_4,node-44_5,1
a3c39fa0-c736-11ea-8c4c-acde48001122,node-188_5,node-21_5,1
a3c3a608-c736-11ea-8c4c-acde48001122,node-74_2,node-42_5,1
a3c3a734-c736-11ea-8c4c-acde48001122,node-73_1,node-45_5,1
a3c3ad24-c736-11ea-8c4c-acde48001122,node-47_3,node-54_5,1
a3c3b53a-c736-11ea-8c4c-acde48001122,node-47_6,node-53_5,1
a3c3cd9a-c736-11ea-8c4c-acde48001122,node-98_1,node-55_5,1
a3c3cde0-c736-11ea-8c4c-acde48001122,node-79_3,node-57_5,1
a3c3ce1c-c736-11ea-8c4c-acde48001122,node-94_3,node-57_5,1
a3c3ce58-c736-11ea-8c4c-acde48001122,node-187_6,node-57_5,1
a3c40148-c736-11ea-8c4c-acde48001122,node-62_2,node-42_5,1
a3c4030a-c736-11ea-8c4c-acde48001122,node-95_4,node-57_5,1
a3c40d32-c736-11ea-8c4c-acde48001122,node-48_6,node-53_5,1
a3c40d50-c736-11ea-8c4c-acde48001122,node-189_4,node-53_5,1
a3c41246-c736-11ea-8c4c-acde48001122,node-94_4,node-53_5,1
a3c412a0-c736-11ea-8c4c-acde48001122,node-100_1,node-53_5,1
a3c417c8-c736-11ea-8c4c-acde48001122,node-62_6,node-57_5,1
a3c41840-c736-11ea-8c4c-acde48001122,node-98_2,node-53_5,1
a3c4185e-c736-11ea-8c4c-acde48001122,node-90_2,node-53_5,1
a3c41b06-c736-11ea-8c4c-acde48001122,node-68_1,node-54_5,1
a3c41ca0-c736-11ea-8c4c-acde48001122,node-189_3,node-53_5,1
a3c41e44-c736-11ea-8c4c-acde48001122,node-70_3,node-54_5,1
a3c41e62-c736-11ea-8c4c-acde48001122,node-87_4,node-54_5,1
a3c41e80-c736-11ea-8c4c-acde48001122,node-73_3,node-54_5,1
a3c420ce-c736-11ea-8c4c-acde48001122,node-95_5,node-53_5,1
a3c4210a-c736-11ea-8c4c-acde48001122,node-186_6,node-53_5,1
a3c42178-c736-11ea-8c4c-acde48001122,node-97_6,node-53_5,1
a3c424de-c736-11ea-8c4c-acde48001122,node-91_5,node-56_5,1
a3c4251a-c736-11ea-8c4c-acde48001122,node-74_1,node-56_5,1
a3c42538-c736-11ea-8c4c-acde48001122,node-72_6,node-56_5,1
a3c42650-c736-11ea-8c4c-acde48001122,node-95_2,node-58_5,1
a3c42696-c736-11ea-8c4c-acde48001122,node-79_4,node-58_5,1
a3c429c0-c736-11ea-8c4c-acde48001122,node-61_4,node-57_5,1
a3c42d12-c736-11ea-8c4c-acde48001122,node-189_5,node-58_5,1
a3c42d58-c736-11ea-8c4c-acde48001122,node-77_1,node-58_5,1
a3c42d76-c736-11ea-8c4c-acde48001122,node-49_6,node-58_5,1
a3c42f92-c736-11ea-8c4c-acde48001122,node-96_5,node-56_5,1
a3c42ff6-c736-11ea-8c4c-acde48001122,node-186_3,node-56_5,1
a3c43564-c736-11ea-8c4c-acde48001122,node-94_3,node-55_5,1
a3c43582-c736-11ea-8c4c-acde48001122,node-95_3,node-55_5,1
a3c43e2e-c736-11ea-8c4c-acde48001122,node-77_2,node-55_5,1
a3c44220-c736-11ea-8c4c-acde48001122,node-77_2,node-55_5,1
a3c44978-c736-11ea-8c4c-acde48001122,node-92_1,node-54_5,1
a3c4506c-c736-11ea-8c4c-acde48001122,node-186_3,node-55_5,1
a3c4508a-c736-11ea-8c4c-acde48001122,node-91_4,node-55_5,1
a3c450a8-c736-11ea-8c4c-acde48001122,node-74_4,node-55_5,1
a3c455c6-c736-11ea-8c4c-acde48001122,node-87_1,node-58_5,1
a3c458fa-c736-11ea-8c4c-acde48001122,node-92_5,node-44_5,1
a3c4592c-c736-11ea-8c4c-acde48001122,node-69_4,node-44_5,1
a3c4594a-c736-11ea-8c4c-acde48001122,node-186_1,node-44_5,1
a3c45b20-c736-11ea-8c4c-acde48001122,node-74_6,node-56_5,1
a3c45c88-c736-11ea-8c4c-acde48001122,node-93_2,node-53_5,1
a3c46e9e-c736-11ea-8c4c-acde48001122,node-80_4,node-58_5,1
a3c47934-c736-11ea-8c4c-acde48001122,node-189_4,node-55_5,1
a3c47952-c736-11ea-8c4c-acde48001122,node-61_5,node-55_5,1
a3c487da-c736-11ea-8c4c-acde48001122,node-186_1,node-58_5,1
a3c48a96-c736-11ea-8c4c-acde48001122,node-93_5,node-58_5,1
a3c49dec-c736-11ea-8c4c-acde48001122,node-94_2,node-58_5,1
a3c4b174-c736-11ea-8c4c-acde48001122,node-98_6,node-21_5,1
a3c4b872-c736-11ea-8c4c-acde48001122,node-187_4,node-58_5,1
a3c4bcdc-c736-11ea-8c4c-acde48001122,node-65_5,node-54_5,1
a3c4bd0e-c736-11ea-8c4c-acde48001122,node-80_4,node-54_5,1
a3c4bdb8-c736-11ea-8c4c-acde48001122,node-47_6,node-55_5,1
a3c4bf0c-c736-11ea-8c4c-acde48001122,node-186_2,node-21_5,1
a3c4ca7e-c736-11ea-8c4c-acde48001122,node-50_2,node-55_5,1
a3c4ce66-c736-11ea-8c4c-acde48001122,node-187_4,node-58_5,1
a3c4ce8e-c736-11ea-8c4c-acde48001122,node-47_1,node-58_5,1
a3c4d000-c736-11ea-8c4c-acde48001122,node-70_6,node-56_5,1
a3c4db68-c736-11ea-8c4c-acde48001122,node-90_1,node-54_5,1
a3c4dc26-c736-11ea-8c4c-acde48001122,node-189_3,node-54_5,1
a3c4e806-c736-11ea-8c4c-acde48001122,node-186_2,node-44_5,1
a3c4e824-c736-11ea-8c4c-acde48001122,node-60_3,node-44_5,1
a3c4e842-c736-11ea-8c4c-acde48001122,node-76_6,node-44_5,1
a3c4ef7c-c736-11ea-8c4c-acde48001122,node-186_5,node-42_5,1
a3c4effe-c736-11ea-8c4c-acde48001122,node-93_2,node-42_5,1
a3c4f1b6-c736-11ea-8c4c-acde48001122,node-100_3,node-42_5,1
a3c4f364-c736-11ea-8c4c-acde48001122,node-188_6,node-45_5,1
a3c4f65c-c736-11ea-8c4c-acde48001122,node-185_3,node-57_5,1
a3c4f67a-c736-11ea-8c4c-acde48001122,node-88_2,node-57_5,1
a3c4f990-c736-11ea-8c4c-acde48001122,node-75_6,node-57_5,1
a3c4f9cc-c736-11ea-8c4c-acde48001122,node-73_1,node-57_5,1
a3c508c2-c736-11ea-8c4c-acde48001122,node-88_5,node-55_5,1
a3c50a8e-c736-11ea-8c4c-acde48001122,node-59_5,node-21_5,1
a3c50bb0-c736-11ea-8c4c-acde48001122,node-95_4,node-57_5,1
a3c50c3c-c736-11ea-8c4c-acde48001122,node-93_6,node-44_5,1
a3c51790-c736-11ea-8c4c-acde48001122,node-77_4,node-55_5,1
a3c5197a-c736-11ea-8c4c-acde48001122,node-72_1,node-57_5,1
a3c51b1e-c736-11ea-8c4c-acde48001122,node-69_6,node-55_5,1
a3c51d94-c736-11ea-8c4c-acde48001122,node-80_4,node-55_5,1
a3c51dd0-c736-11ea-8c4c-acde48001122,node-74_3,node-55_5,1
a3c51f1a-c736-11ea-8c4c-acde48001122,node-185_6,node-53_5,1
a3c51f38-c736-11ea-8c4c-acde48001122,node-185_5,node-53_5,1
a3c51f74-c736-11ea-8c4c-acde48001122,node-87_2,node-53_5,1
a3c51fa6-c736-11ea-8c4c-acde48001122,node-186_2,node-53_5,1
a3c51fd8-c736-11ea-8c4c-acde48001122,node-186_5,node-54_5,1
a3c52032-c736-11ea-8c4c-acde48001122,node-77_1,node-54_5,1
a3c52460-c736-11ea-8c4c-acde48001122,node-79_4,node-45_5,1
a3c52c80-c736-11ea-8c4c-acde48001122,node-77_2,node-54_5,1
a3c52dc0-c736-11ea-8c4c-acde48001122,node-100_2,node-54_5,1
a3c53482-c736-11ea-8c4c-acde48001122,node-50_3,node-44_5,1
a3c534c8-c736-11ea-8c4c-acde48001122,node-99_5,node-44_5,1
a3c53720-c736-11ea-8c4c-acde48001122,node-70_5,node-58_5,1
a3c53752-c736-11ea-8c4c-acde48001122,node-93_2,node-58_5,1
a3c53784-c736-11ea-8c4c-acde48001122,node-47_4,node-56_5,1
a3c537e8-c736-11ea-8c4c-acde48001122,node-186_6,node-56_5,1
a3c54030-c736-11ea-8c4c-acde48001122,node-186_2,node-53_5,1
a3c5440e-c736-11ea-8c4c-acde48001122,node-186_6,node-56_5,1
a3c54954-c736-11ea-8c4c-acde48001122,node-184_5,node-56_5,1
a3c54a08-c736-11ea-8c4c-acde48001122,node-70_2,node-21_5,1
a3c54a94-c736-11ea-8c4c-acde48001122,node-94_5,node-44_5,1
a3c55110-c736-11ea-8c4c-acde48001122,node-73_5,node-56_5,1
a3c55192-c736-11ea-8c4c-acde48001122,node-90_4,node-56_5,1
a3c555f2-c736-11ea-8c4c-acde48001122,node-79_1,node-58_5,1
a3c56380-c736-11ea-8c4c-acde48001122,node-185_4,node-44_5,1
a3c56f38-c736-11ea-8c4c-acde48001122,node-71_2,node-58_5,1
a3c56f74-c736-11ea-8c4c-acde48001122,node-187_2,node-58_5,1
a3c56fba-c736-11ea-8c4c-acde48001122,node-76_6,node-58_5,1
a3c5750a-c736-11ea-8c4c-acde48001122,node-72_1,node-42_5,1
a3c57532-c736-11ea-8c4c-acde48001122,node-187_2,node-42_5,1
a3c576ae-c736-11ea-8c4c-acde48001122,node-187_1,node-56_5,1
a3c576cc-c736-11ea-8c4c-acde48001122,node-187_4,node-56_5,1
a3c57708-c736-11ea-8c4c-acde48001122,node-186_1,node-56_5,1
a3c5771c-c736-11ea-8c4c-acde48001122,node-94_3,node-56_5,1
a3c57d5c-c736-11ea-8c4c-acde48001122,node-72_2,node-44_5,1
a3c5872a-c736-11ea-8c4c-acde48001122,node-189_4,node-56_5,1
a3c58838-c736-11ea-8c4c-acde48001122,node-73_5,node-53_5,1
a3c589c8-c736-11ea-8c4c-acde48001122,node-61_2,node-54_5,1
a3c58a90-c736-11ea-8c4c-acde48001122,node-48_4,node-55_5,1
a3c58acc-c736-11ea-8c4c-acde48001122,node-187_4,node-55_5,1
a3c58aea-c736-11ea-8c4c-acde48001122,node-61_2,node-55_5,1
a3c58b08-c736-11ea-8c4c-acde48001122,node-68_2,node-55_5,1
a3c58dd8-c736-11ea-8c4c-acde48001122,node-69_6,node-57_5,1
a3c58ef0-c736-11ea-8c4c-acde48001122,node-48_1,node-57_5,1
a3c590a8-c736-11ea-8c4c-acde48001122,node-96_3,node-45_5,1
